1                  375.30    622.40  5886.346    26.376    2626.935   73548.711  OK   2.0  0.00    0.   annulus                  circle
#ANN  1         1.8 4.2
2                  385.01    641.85   566.849    16.407    2614.192    7087.166  OK   2.0  0.00    0.   annulus                  circle
#ANN  2         1.8 4.2
3                  425.65    597.25  1377.707    18.328    2639.380   17210.723  OK   2.0  0.00    0.   annulus                  circle
#ANN  3         1.8 4.2
