         1 375.300000 622.400000 5886.346000  26.376000 2626.935000   73548.711000         OK   2.000000   0.000000   0.000000   annulus     circle
#ANN    1   1.8 4.2
         2 385.010000 641.850000 566.849000  16.407000 2614.192000    7087.166000         OK   2.000000   0.000000   0.000000   annulus     circle
#ANN    2   1.8 4.2
         3 425.650000 597.250000 1377.707000  18.328000 2639.380000   17210.723000         OK   2.000000   0.000000   0.000000   annulus     circle
#ANN    3   1.8 4.2
