         1 375.300000 622.400000 5883.684000  26.384000 2629.597000   73515.447000         OK   2.000000   0.000000   0.000000   annulus     circle
#ANN    1   1.8 4.2
         2 385.010000 641.850000 575.297000  16.419000 2605.744000    7192.793000         OK   2.000000   0.000000   0.000000   annulus     circle
#ANN    2   1.8 4.2
         3 425.650000 597.250000 1378.311000  18.355000 2638.776000   17218.266000         OK   2.000000   0.000000   0.000000   annulus     circle
#ANN    3   1.8 4.2
